ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
1184,Maldives,MV,MDV,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,1.57821815256161,1.82281294510838,2.96531739408375,2.0088498696486,,,,,1.56022275225248,,,1.33085807781363,1.30624225399687,1.83651435606601,2.02334872627434,,,,1.57613029609484,1.7147514436558,1.57470626155716
1185,Maldives,MV,MDV,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,-16558457,-21465766,-33469036,-31642859,,,,,-41013772,,,-48822243,-52958229,-79494457,-95660162.311,,,,-84974104.084,-106928070.611,-105248438.812
1186,Maldives,MV,MDV,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,-1.57381941164205,-1.74969626504732,-2.87692742058632,-2.00881482648818,,,,,-1.5601217207431,,,-1.32300652220695,-1.29236666233878,-1.82021358465253,-2.0151368972108,,,,-1.57578544306637,-1.71406750084564,-1.57446374910538
1187,Mali,ML,MLI,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.0864716056666467,0.030711514454661,0.070242527750355,0.0294569130524176,0.0204488699699549,0.0260066095560313,0.0296896358550476,0.0797042599658954,0.0115867175634148,0.0133305449153369,0.0280954291605489,,0.0410295303544817,0.0531394374029578,0.044541944948434,,,,0.0266496951373728,0.0300551890522166,0.0218375123660767,0.0202921740558187,,,,
1188,Mali,ML,MLI,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,294680,107762,880679,271493,1199611,780239,620758,945364,1118327,3247054,683631,752342,1417920,,3655471,5117865,3556946,,,,3305691,2628197.014,3586078.95,3518994.78,,,,
1189,Mali,ML,MLI,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,0.00862569177982851,0.00335932013381474,0.0264659711935187,0.00788275096079288,0.0404891893324196,0.0224958955101021,0.0158950273434968,0.0200591076717682,0.0205130865898453,0.0519448093651187,0.0098986575660244,0.00922278190157772,0.0143649604074303,,0.0341699920095306,0.0393899297472076,0.0285700442706446,,,,0.0235747018058294,0.017110653224596,0.0209974759147442,0.0203633935019469,,,,
1190,Mali,ML,MLI,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.299161693342655,0.107970188432947,0.252546900346168,0.106973385593824,0.0725813932191107,0.0936880584717487,0.112759670413669,0.301438495909491,0.0447059084677752,0.0520447248489066,0.110805042017017,,0.177532845208921,0.214971360502017,0.17893974476737,,,,0.115867878173545,0.1373741313188,0.0981280379928031,0.0962837700888775,,,,
1191,Mali,ML,MLI,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,36832314,34243797,40607630,51920687,48933246,68879011,27419317,34406283,27940420,17433361,29071333,59223281,122710024,,130806034,82181605,107475032,,,,128663773,126312571.437,152285392.07,198825506.81,,,,
1192,Mali,ML,MLI,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,1.07813284953802,1.06749945918195,1.22033154624678,1.50750791119578,1.65159160923321,1.98592358789445,0.702094525491428,0.730046135967023,0.512501490902612,0.278890530843742,0.420939323048347,0.726004136627826,1.24317636845155,,1.22272646577647,0.632515247561779,0.863259217943974,,,,0.917572175284359,0.822347257931068,0.891672742496981,1.15054505235613,,,,
1193,Mali,ML,MLI,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,3.32285071555445,4.13898486813544,6.87921965666859,6.61463219578301,2.85370963137368,2.59332627722639,1.98069537677281,1.09296551877855,1.52292805733647,2.62809647220262,3.39043160542318,,2.55326482775893,2.39271935841056,3.10626164567961,,,,3.30133486766818,2.81867714195673,3.19733720887328,3.8302567729168,,,,
1194,Mali,ML,MLI,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,37126994,34351559,41488309,52192180,50132857,69659250,28040075,35351647,29058747,20680415,29754964,59975623,124127944,,134461505,87299470,111031978,,,,131969464,128940768.451,155871471.02,202344501.59,,,,
1195,Mali,ML,MLI,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,1.08675854131784,1.07085877931576,1.24679751744029,1.51539066215657,1.69208079856563,2.00841948340455,0.717989552834925,0.750105243638791,0.533014577492458,0.33083534020886,0.430837980614372,0.735226918529403,1.25754132885898,,1.256896457786,0.671905177308986,0.891829262214618,,,,0.941146877090188,0.839457911155664,0.912670218411725,1.17090844585808,,,,
1196,Mali,ML,MLI,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-36537634,-34136035,-39726951,-51649194,-47733635,-68098772,-26798559,-33460919,-26822093,-14186307,-28387702,-58470939,-121292104,,-127150563,-77063740,-103918086,,,,-125358082,-123684374.423,-148699313.12,-195306512.03,,,,
1197,Mali,ML,MLI,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-1.06950715775819,-1.06414013904813,-1.19386557505326,-1.49962516023499,-1.61110241990079,-1.96342769238434,-0.686199498147931,-0.709987028295255,-0.491988404312767,-0.226945721478623,-0.411040665482323,-0.716781354726248,-1.22881140804412,,-1.18855647376694,-0.593125317814571,-0.834689173673329,,,,-0.893997473478529,-0.805236604706472,-0.870675266582237,-1.13018165885419,,,,
1198,Malta,MT,MLT,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.291068695896762,0.410348546177853,0.279596093607962,0.299284763555398,0.239870087076484,0.37811455970811,0.457950228665395,0.909057904687497,0.582225836209544,0.577692469215347,0.658534978335013,0.527371295734313,0.600585686424971,0.753577613426588,0.66431540050318,0.580107200344945,0.635296921719313,0.629865497593655,0.55701046387149,0.874175431933668,0.714573591985854,0.70114955554175,0.710093009047144,0.772767388837126,0.792098368391245,0.756061145278976
1199,Malta,MT,MLT,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,4729366,12060792,20382010,27002279,18576175,28619528,24531900,19807014,17233914,30728583,43427464,81420450,62514773,69034056,76598070,54114214,74554995,102531494,94110053,77059475,72807374,66230965,75468703,107892812.727,96871415.34,99108077.297,104116641.09,117056144.377,107939387.43,118589652.919
1200,Malta,MT,MLT,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.164928542070698,0.356834494526954,0.591405708904763,0.773907138427961,0.502531097830555,0.741872907153581,0.602013989262019,0.484347496592784,0.384876571741926,0.563310577355937,0.711654385844673,1.26930719169365,0.917812657614049,0.864104509265084,0.839289320770594,0.620478986525789,0.824431119633715,1.06393201119144,0.994004803571839,0.730339760903292,0.626092993863693,0.59707332320704,0.646978674477261,0.800404228104878,0.628570493879695,0.619180681548698,0.683279377248544,0.645443694862487,0.587536601659775,0.56570788315914
1201,Malta,MT,MLT,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,1.0069964963898,1.44263188060674,1.00524751957308,1.08685877427813,0.851396929863653,1.36214676129274,1.73927080487905,3.43802260507638,2.24644596700487,2.25541009752777,2.59718388806633,2.30482712968754,2.59870597546656,3.04853819911085,2.66877497937483,2.29890649079847,2.57910958963638,2.7401512845146,2.4217770686143,3.99561920483971,3.21097492276495,3.32686494892066,3.74029425831993,3.99107864971819,3.4979505454962,3.62708170807888
1202,Malta,MT,MLT,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,48519442,52755958,59851615,87339626,63806621,51355988,56319748,53478532,62630546,68042238,96273055,156974353,136639158,126690713,114767611,91145941,120040409,129508458,93694783,94043269,108239173,113644378,86308398,154601206.242,151505218.286,146218445.779,127193068.786,182634569.405,223269529.281,321434906.443
1203,Malta,MT,MLT,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1.69203246928738,1.56085484321554,1.73665829808591,2.50322426596023,1.72612560443623,1.33124543903395,1.38208928650906,1.30772831763824,1.39869734935459,1.24733745035917,1.57764546945259,2.44715762654662,2.00607220853423,1.58579725324713,1.25751510818293,1.04508846968782,1.32741003863201,1.34386215211339,0.989618658185445,0.891305561010167,0.930781927073764,1.02450608165315,0.739905294706018,1.14691105013007,0.983073381855081,0.913504119761318,0.834721519255547,1.00704095384116,1.2153026213254,1.53334001762807
1204,Malta,MT,MLT,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,1.71404247642908,1.80460464049404,1.6579642612276,2.11327112711873,2.36627516915399,2.10788848614236,2.64589114154863,4.23426026807175,3.17415303849789,2.63537267763105,2.16449951032578,2.04147850791648,2.37730664852918,2.08899177160458,1.42691559847149,1.560942864907,1.61802939624005,1.89100540228615,1.34128239640789,2.58033172062513,2.23842085146035,1.97916113807205,2.22479719774448,2.63967545991091,2.6209326820957,3.82588966540322
1205,Malta,MT,MLT,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,53248808,64816750,80233625,114341905,82382796,79975516,80851648,73285546,79864460,98770821,139700519,238394803,199153931,195724769,191365681,145260155,194595404,232039952,187804836,171102744,181046547,179875343,161777101,262494018.969,248376633.626,245326523.076,231309709.876,299690713.782,331208916.711,440024559.362
1206,Malta,MT,MLT,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.85696101135808,1.91768933774249,2.32806400699067,3.27713140438819,2.22865670226678,2.07311834618753,1.98410327577108,1.79207581423103,1.78357392109652,1.8106480277151,2.28929985529726,3.71646481824026,2.92388486614828,2.44990176251221,2.09680442895352,1.66556745621361,2.15184115826572,2.40779416330483,1.98362346175728,1.62164532191346,1.55687492093746,1.62157940486019,1.38688396918328,1.94731527823495,1.61164387573478,1.53268480131002,1.51800089650409,1.65248464870365,1.80283922298517,2.09904790078721
1207,Malta,MT,MLT,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-43790076,-40695166,-39469605,-60337347,-45230446,-22736460,-31787848,-33671518,-45396632,-37313655,-52845591,-75553903,-74124385,-57656657,-38169541,-37031727,-45485414,-26976964,415270,-16983794,-35431799,-47413413,-10839695,-46708393.515,-54633802.946,-47110368.482,-23076427.696,-65578425.028,-115330141.851,-202845253.524
1208,Malta,MT,MLT,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-1.52710392721668,-1.20402034868858,-1.14525258918114,-1.72931712753227,-1.22359450660567,-0.589372531880369,-0.780075297247041,-0.823380821045457,-1.01382077761267,-0.684026873003231,-0.865991083607916,-1.17785043485297,-1.08825955092018,-0.721692743982046,-0.418225787412337,-0.424609483162034,-0.502978918998292,-0.279930140921959,0.00438614538639435,-0.160965800106875,-0.30468893321007,-0.427432758446112,-0.0929266202287563,-0.346506822025197,-0.354502887975386,-0.294323438212619,-0.151442142007003,-0.361597258978672,-0.62776601966562,-0.967632134468927
1209,Martinique,MQ,MTQ,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1107982,1066367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Martinique,MQ,MTQ,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,36336806,54051541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Martinique,MQ,MTQ,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,37444788,55117908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Martinique,MQ,MTQ,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-35228824,-52985174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,"Mauritania, Islamic Rep. of",MR,MRT,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,,,,,,0.000825705922583484,,,,,,,,0.000807860841952541,0.0014073138857236,4.52678925831459e-05,,0.0245732527406951,0.0348761008582223,0.00995621554209784,
1214,"Mauritania, Islamic Rep. of",MR,MRT,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,38062,,,,,,,,57144,128366.478,4204.61,,3689392.565,5930969.43,1673614.452,
1215,"Mauritania, Islamic Rep. of",MR,MRT,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,0.000740726120686604,,,,,,,,0.000890909315148236,0.00188061682811177,5.62714071924239e-05,,0.0435917640754993,0.0649900317100572,0.0170787261298436,
1216,"Mauritania, Islamic Rep. of",MR,MRT,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,0.00325648627478646,,,,,,,,0.0035124274830921,0.00643245072284472,0.000203413713466445,,0.129435433053481,0.180123105000756,0.0439672027822647,
1217,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,6845954,4463867,7872905,9284874,8758471,19969173,19430347,17897545,26924779,31693882,104452780,88178682,98682214,103111164,129257044,96324486.28,75568604,92265754.375,78286200.94,84186093.65,63199420.554,60525046.3,80470182.975,
